Date,Volume
2016-03-23,79674000
2016-03-24,103710000
2016-03-28,62430000
2016-03-29,87852000
2016-03-30,77810000
2016-03-31,53636000
2016-04-01,58348000
2016-04-04,49416000
2016-04-05,46178000
2016-04-06,56998000
2016-04-07,63780000
2016-04-08,51838000
2016-04-11,54086000
2016-04-12,52822000
2016-04-13,84566000
2016-04-14,70242000
2016-04-15,57754000
2016-04-18,87218000
2016-04-19,81118000
2016-04-20,52188000
2016-04-21,51926000
2016-04-22,101678000
2016-04-25,53658000
2016-04-26,50428000
2016-04-27,81376000
2016-04-28,157452000
2016-04-29,206214000
2016-05-02,131570000
2016-05-03,98468000
2016-05-04,92710000
2016-05-05,97682000
2016-05-06,87306000
2016-05-09,79644000
2016-05-10,122112000
2016-05-11,146764000
2016-05-12,100964000
2016-05-13,95268000
2016-05-16,108658000
2016-05-17,102428000
2016-05-18,85664000
2016-05-19,60512000
2016-05-20,58324000
2016-05-23,51902000
2016-05-24,60676000
2016-05-25,65354000
2016-05-26,48934000
2016-05-27,44984000
2016-05-31,72366000
2016-06-01,65262000
2016-06-02,60532000
2016-06-03,67346000
2016-06-06,54096000
2016-06-07,54650000
2016-06-08,44468000
2016-06-09,43406000
2016-06-10,68514000
2016-06-13,67044000
2016-06-14,50138000
2016-06-15,54188000
2016-06-16,61960000
2016-06-17,117956000
2016-06-20,73544000
2016-06-21,42750000
2016-06-22,45210000
2016-06-23,56500000
2016-06-24,152650000
2016-06-27,111360000
2016-06-28,80740000
2016-06-29,61402000
2016-06-30,57102000
2016-07-01,58408000
2016-07-05,48628000
2016-07-06,78764000
2016-07-07,58916000
2016-07-08,68584000
2016-07-11,63906000
2016-07-12,112474000
2016-07-13,82846000
2016-07-14,47810000
2016-07-15,62428000
2016-07-18,59098000
2016-07-19,44336000
2016-07-20,44280000
2016-07-21,46342000
2016-07-22,45554000
2016-07-25,53586000
2016-07-26,50594000
2016-07-27,58262000
2016-07-28,152352000
2016-07-29,135542000
2016-08-01,71564000
2016-08-02,72066000
2016-08-03,71630000
2016-08-04,63564000
2016-08-05,54088000
2016-08-08,39726000
2016-08-09,37522000
2016-08-10,32086000
2016-08-11,40394000
2016-08-12,31266000
2016-08-15,42370000
2016-08-16,32092000
2016-08-17,37822000
2016-08-18,29176000
2016-08-19,46864000
2016-08-22,33586000
2016-08-23,30482000
2016-08-24,34882000
2016-08-25,32460000
2016-08-26,55536000
2016-08-29,43972000
2016-08-30,34184000
2016-08-31,32676000
2016-09-01,35846000
2016-09-02,43636000
2016-09-06,74396000
2016-09-07,48492000
2016-09-08,40610000
2016-09-09,85146000
2016-09-12,62494000
2016-09-13,62344000
2016-09-14,50460000
2016-09-15,60680000
2016-09-16,109984000
2016-09-19,45944000
2016-09-20,38744000
2016-09-21,54372000
2016-09-22,81578000
2016-09-23,47070000
2016-09-26,53028000
2016-09-27,76392000
2016-09-28,88442000
2016-09-29,98444000
2016-09-30,88612000
