Date,Volume
2017-06-14,51909400
2017-06-15,61666000
2017-06-16,59779500
2017-06-19,61803600
2017-06-20,118001500
2017-06-21,188796100
2017-06-22,149594200
2017-06-23,200777300
2017-06-26,101012500
2017-06-27,89319700
2017-06-28,85266900
2017-06-29,87634400
2017-06-30,59267400
2017-07-03,39929100
2017-07-05,99450200
2017-07-06,88927800
2017-07-07,88392100
2017-07-10,78320200
2017-07-11,71102300
2017-07-12,78508400
2017-07-13,111656900
2017-07-14,82084600
2017-07-17,71690800
2017-07-18,78366500
2017-07-19,51957800
2017-07-20,47707500
2017-07-21,51045700
2017-07-24,71014900
2017-07-25,98047400
2017-07-26,236083000
2017-07-27,130303700
2017-07-28,66763800
2017-07-31,69108700
2017-08-01,49149900
2017-08-02,67502200
2017-08-03,52557400
2017-08-04,64254000
2017-08-07,57486800
2017-08-08,47338000
2017-08-09,58861500
2017-08-10,83113400
2017-08-11,63558800
2017-08-14,64426100
2017-08-15,57990300
2017-08-16,64639400
2017-08-17,47371000
2017-08-18,37521700
2017-08-21,58888500
2017-08-22,39033200
2017-08-23,44345400
2017-08-24,37269700
2017-08-25,29732000
2017-08-28,35969600
2017-08-29,33618100
2017-08-30,43933000
2017-08-31,51822100
2017-09-01,53158600
2017-09-05,51445500
2017-09-06,34182400
2017-09-07,35816900
2017-09-08,60886200
2017-09-11,43346100
2017-09-12,54413100
2017-09-13,37210700
2017-09-14,37220200
2017-09-15,50337400
2017-09-18,83517400
2017-09-19,65455200
2017-09-20,102682400
2017-09-21,166821900
2017-09-22,50547000
2017-09-25,84172200
2017-09-26,68302000
2017-09-27,59947200
2017-09-28,35812300
2017-09-29,33926900
2017-10-02,34461100
2017-10-03,85174000
2017-10-04,42303200
2017-10-05,34758600
2017-10-06,28258700
2017-10-09,54032500
2017-10-10,43304000
2017-10-11,38746600
2017-10-12,69874100
2017-10-13,37515800
2017-10-16,34136800
2017-10-17,28995600
2017-10-18,39020300
2017-10-19,33795700
2017-10-20,32538900
2017-10-23,49838000
2017-10-24,84891600
2017-10-25,166762100
2017-10-26,87625400
2017-10-27,115650400
2017-10-30,137785100
2017-10-31,78600000
2017-11-01,66875500
2017-11-02,47942500
2017-11-03,44264300
2017-11-06,96349800
2017-11-07,67900200
2017-11-08,59065000
2017-11-09,76821200
2017-11-10,50209900
2017-11-13,54068300
2017-11-14,37245000
2017-11-15,33524700
2017-11-16,31800400
2017-11-17,56775600
2017-11-20,35960200
2017-11-21,31881700
2017-11-22,23816500
2017-11-24,11035800
2017-11-27,41798300
2017-11-28,65325700
2017-11-29,63333800
2017-11-30,43205000
2017-12-01,42128800
2017-12-04,97328300
2017-12-05,67304100
2017-12-06,38952200
2017-12-07,32665600
2017-12-08,34897000
2017-12-11,29956400
2017-12-12,36211000
2017-12-13,41494800
2017-12-14,29006800
2017-12-15,45462300
2017-12-18,63797700
2017-12-19,43852900
2017-12-20,31420300
2017-12-21,21884300
2017-12-22,50744500
2017-12-26,20437900
2017-12-27,22921800
2017-12-28,18609400
2017-12-29,26678900
2018-01-02,44146300
2018-01-03,154066700
2018-01-04,109503000
2018-01-05,63808900
2018-01-08,63346000
2018-01-09,62560900
2018-01-10,52561200
2018-01-11,38354900
2018-01-12,47149300
2018-01-16,42686600
2018-01-17,39020800
2018-01-18,62086200
2018-01-19,46800700
2018-01-22,34758600
2018-01-23,46417200
2018-01-24,41956400
2018-01-25,42966600
2018-01-26,44239000
2018-01-29,66645400
2018-01-30,91236400
2018-01-31,140977800
2018-02-01,67543300
2018-02-02,79432600
2018-02-05,116568900
2018-02-06,87123200
2018-02-07,55758400
2018-02-08,56471800
2018-02-09,85458200
2018-02-12,63160900
2018-02-13,33661400
2018-02-14,51756800
2018-02-15,59593800
2018-02-16,47332300
2018-02-20,47096500
2018-02-21,40195800
2018-02-22,37886300
2018-02-23,33317600
2018-02-26,42265200
2018-02-27,55975300
2018-02-28,43387500
2018-03-01,63207400
2018-03-02,58123500
2018-03-05,43734800
2018-03-06,46751200
2018-03-07,127603200
2018-03-08,76011200
2018-03-09,89674400
2018-03-12,83748700
2018-03-13,174302600
2018-03-14,80540800
2018-03-15,66373900
2018-03-16,37591000
2018-03-19,53308600
2018-03-20,65116900
2018-03-21,44691700
2018-03-22,59944200
2018-03-23,54844500
2018-03-26,75878500
2018-03-27,68551300
2018-03-28,64832100
2018-03-29,48681400
2018-04-02,64824600
2018-04-03,54891600
2018-04-04,67356900
2018-04-05,65758800
2018-04-06,51087100
2018-04-09,38382600
2018-04-10,42849200
2018-04-11,29169300
2018-04-12,47784400
2018-04-13,38935700
2018-04-16,28875100
2018-04-17,45360300
2018-04-18,42449600
2018-04-19,57841600
2018-04-20,39011900
2018-04-23,42971300
2018-04-24,44992200
2018-04-25,90578000
2018-04-26,145284100
2018-04-27,74347800
2018-04-30,50608800
2018-05-01,43441600
2018-05-02,29267300
2018-05-03,33310600
2018-05-04,47884900
2018-05-07,54001700
2018-05-08,35218400
2018-05-09,49605700
2018-05-10,49744500
2018-05-11,43863700
2018-05-14,50263800
2018-05-15,44183200
2018-05-16,73364000
2018-05-17,38692500
2018-05-18,54063400
2018-05-21,49714200
2018-05-22,43267000
2018-05-23,44517800
2018-05-24,47785700
2018-05-25,43850100
2018-05-29,39578500
2018-05-30,58186400
2018-05-31,46797700
2018-06-01,71677900
2018-06-04,74546000
2018-06-05,56122700
2018-06-06,97089000
2018-06-07,99860300
2018-06-08,81930500
2018-06-11,80737600
2018-06-12,67002600
2018-06-13,90227300
2018-06-14,113048600
2018-06-15,77612200
2018-06-18,104317400
2018-06-19,92542900
2018-06-20,76280600
2018-06-21,95638400
2018-06-22,59257100
2018-06-25,94418400
2018-06-26,54213500
2018-06-27,56014300
2018-06-28,48716800
2018-06-29,41527800
2018-07-02,43398800
2018-07-03,32094000
2018-07-05,40703300
2018-07-06,65101700
2018-07-09,58525500
2018-07-10,37093000
2018-07-11,42544100
2018-07-12,44188100
2018-07-13,40614100
2018-07-16,65275300
2018-07-17,42313500
2018-07-18,40881500
2018-07-19,41267800
2018-07-20,42879800
2018-07-23,44940800
2018-07-24,58201500
2018-07-25,82604900
2018-07-26,192661100
2018-07-27,161903800
2018-07-30,160823400
2018-07-31,118403400
2018-08-01,75495200
2018-08-02,52867100
2018-08-03,53232100
2018-08-06,83579700
2018-08-07,72822600
2018-08-08,52081400
2018-08-09,46653400
2018-08-10,65821100
2018-08-13,81411300
2018-08-14,89195500
2018-08-15,86355700
2018-08-16,69733700
2018-08-17,60616600
2018-08-20,62983200
2018-08-21,55629000
2018-08-22,62002700
2018-08-23,113444100
2018-08-24,164328200
2018-08-27,325058400
2018-08-28,215771200
2018-08-29,143223200
2018-08-30,103607300
2018-08-31,65206400
2018-09-04,192541300
2018-09-05,257349000
2018-09-06,143942900
2018-09-07,123348700
2018-09-10,162253800
2018-09-11,159902500
2018-09-12,197889600
2018-09-13,304147100
2018-09-14,217762800
2018-09-17,180410600
2018-09-18,176673200
2018-09-19,124287000
2018-09-20,123116500
2018-09-21,129792900
2018-09-24,118332600
2018-09-25,118570200
2018-09-26,79347300
2018-09-27,87934400
2018-09-28,165453500
2018-10-01,94742900
